Price,Open,High,Low,Close,Volume
Ticker,META,META,META,META,META
Date,,,,,
2024-06-20,499.54214083877173,501.2039776573373,494.3377366859417,499.2436218261719,11801200
2024-06-21,500.9850156207208,500.9850156207208,489.97917012403093,492.3574523925781,22359200
2024-06-24,496.75584325197343,505.31371188112524,491.86987981067074,496.4672546386719,13525300
2024-06-25,494.6163313992583,508.2094529447459,493.07393265728075,508.1000061035156,12063200
2024-06-26,504.16940336673827,511.2943511964364,502.2090473970576,510.60772705078125,8882300
2024-06-27,511.7321146820941,520.3198650922028,511.3838526564667,517.01611328125,10121200
2024-06-28,514.6179354412975,519.3247568056853,501.37307641419807,501.751220703125,15855100
2024-07-01,502.4777123736727,504.0997061759719,490.75538997483915,502.2090148925781,10328200
2024-07-02,498.30820385105653,508.00050544177236,497.0046202626273,507.0054016113281,7739500
2024-07-03,503.89071570148445,508.776679094368,503.542423291387,507.463134765625,6005600
2024-07-05,509.0951808356828,538.221862173053,509.0951808356828,537.2665405273438,21354100
2024-07-08,539.6946280782491,540.1523977816078,524.0715439259956,526.7284545898438,14917500
2024-07-09,531.1366071880988,534.8483246045855,525.6038329693718,527.4049682617188,8753200
2024-07-10,528.1911531915238,536.241570100338,525.7730581128677,532.0720825195312,10983300
2024-07-11,528.2906998418636,532.8383317448535,505.8809416050376,510.18975830078125,16458300
2024-07-12,495.32290900460265,505.6023185565317,491.81019357981927,496.4274597167969,19750500
2024-07-15,496.18862053037293,504.19919410028524,490.95436474146356,493.730712890625,12539200
2024-07-16,499.0445951724543,501.482611822555,483.4115217410242,487.3919372558594,14075800
2024-07-17,476.8239032636759,476.8239032636759,456.87205376676457,459.7279968261719,28076600
2024-07-18,472.67429731168903,476.8935276372503,462.2655202360778,473.5201416015625,19267200
2024-07-19,473.7291601443824,484.3270106044042,473.38086770579446,474.4555969238281,15149400
2024-07-22,484.19761839377304,489.6507984290717,481.5307473618028,485.01361083984375,12023100
2024-07-23,487.4416350090635,492.7952982379557,485.3320198411337,486.2972717285156,9455500
2024-07-24,469.9974592525505,473.96791357765954,458.32488109609346,459.0115051269531,17649700
2024-07-25,460.99178061568097,461.28033884291114,440.4826761953806,451.19000244140625,18240500
2024-07-26,461.9272051107502,467.4699103049838,457.1706100687651,463.41986083984375,14222400
2024-07-29,467.57937523258846,471.63938534707097,462.74315500593724,463.4297790527344,11339600
2024-07-30,464.7134928556887,470.41544878621977,454.4639354603108,460.9221496582031,11390400
2024-07-31,468.71381415352545,474.1669942964398,464.46473155899946,472.5051574707031,24285800
2024-08-01,518.4490717442071,524.5888450886373,489.69057844469546,495.3029479980469,43083100
2024-08-02,486.6057441489951,498.6962488962436,473.8186546145976,485.7499694824219,24044700
2024-08-05,449.1401205576873,481.11281153240685,448.5927952293006,473.4007568359375,21396200
2024-08-06,476.6547245669501,500.0993678802894,476.3064321601276,491.67083740234375,20955000
2024-08-07,500.6665697776355,507.6521873819174,484.47621183859076,486.5261535644531,20105300
2024-08-08,495.0641514061811,507.4631365242445,492.2977639959644,507.134765625,16156800
2024-08-09,505.2241519485124,515.8021407821636,503.22401392066257,515.2349243164062,13696600
2024-08-12,514.3293458773064,515.4837003209536,506.60736088372124,513.423828125,9767400
2024-08-13,517.4640045298117,528.8977389715159,515.6131257961117,525.9522094726562,13743800
2024-08-14,525.4744698614029,531.3853884091141,520.5686157923502,524.1808471679688,11444200
2024-08-15,529.186243628135,537.1272134882921,524.1211991482853,534.6991577148438,13482100
2024-08-16,529.2958145095787,531.0471464404519,522.0912109038183,524.8377075195312,14776700
2024-08-19,524.2903035676547,529.0568286256623,520.2004417656934,526.6885375976562,9879700
2024-08-20,525.7630642608573,528.4896996697129,523.3051870478047,524.1510009765625,7944400
2024-08-21,524.5690634241616,536.7590866231334,524.3501089756588,532.539794921875,13423300
2024-08-22,534.3707451204748,541.5653262197158,526.0019488156585,529.3255615234375,15708300
2024-08-23,534.2910415515177,537.2266095036387,522.4891266890336,525.4147338867188,11323900
2024-08-26,525.0167345596826,525.4148003696403,512.4287080759492,518.5684814453125,9584000
2024-08-27,516.4390030353331,521.4444048101191,512.7869887253286,516.5584106445312,6282700
2024-08-28,515.1353520558432,518.5386506823367,509.9409395253756,514.249755859375,9106100
2024-08-29,516.5085702757614,524.6186898342248,513.1550756206202,515.6826171875,8317400
2024-08-30,518.7972896071401,520.9765691392004,512.677438295027,518.7575073242188,9157500
2024-09-03,517.0957253590994,522.9170579810492,506.12966263808596,509.2543029785156,12459100
2024-09-04,503.5922273556098,514.0607395987639,501.60201959752396,510.22955322265625,8335200
